date,ML,Low_90,High_90,Low_50,High_50,adjustedCases,adjustedDomesticCases,confirmedOnlyCases,confirmedOnlyDomesticCases
2020-10-16,1.07,0.93,1.19,0.99,1.1,130.28386353953834,130.28386353953834,50.0,50.0
2020-10-17,1.09,0.9500000000000001,1.21,1.01,1.12,134.47736144892195,134.47736144892195,159.0,159.0
2020-10-18,1.11,0.97,1.23,1.04,1.1500000000000001,139.44995387965776,139.44995387965776,77.0,77.0
2020-10-19,1.1400000000000001,1.0,1.26,1.06,1.17,145.0005361893126,145.0005361893126,107.0,107.0
2020-10-20,1.17,1.03,1.29,1.09,1.2,150.88709337600753,150.88709337600753,132.0,132.0
2020-10-21,1.19,1.05,1.31,1.11,1.22,156.86350220413263,156.86350220413263,116.0,116.0
2020-10-22,1.2,1.06,1.32,1.12,1.23,162.71843241757261,162.71843241757261,137.0,137.0
2020-10-23,1.21,1.06,1.32,1.1300000000000001,1.24,168.31292805801877,168.31292805801877,62.0,62.0
2020-10-24,1.21,1.08,1.33,1.12,1.23,173.61334815278866,173.61334815278866,76.0,76.0
2020-10-25,1.2,1.06,1.31,1.11,1.22,178.71664054607075,178.71664054607075,88.0,88.0
2020-10-26,1.19,1.05,1.3,1.1300000000000001,1.23,183.86532803285013,183.86532803285013,177.0,177.0
2020-10-27,1.18,1.06,1.3,1.12,1.22,189.45011953517965,189.45011953517965,126.0,126.0
2020-10-28,1.18,1.05,1.29,1.11,1.21,195.99874839666288,195.99874839666288,89.0,89.0
2020-10-29,1.19,1.05,1.29,1.12,1.22,204.1503537428515,204.1503537428515,135.0,135.0
2020-10-30,1.21,1.09,1.32,1.1300000000000001,1.23,214.61514066915007,214.61514066915007,150.0,150.0
2020-10-31,1.24,1.12,1.35,1.16,1.26,228.11890439450545,228.11890439450545,55.0,55.0
2020-11-01,1.28,1.16,1.3900000000000001,1.2,1.3,245.33142469217478,245.33142469217478,225.0,225.0
2020-11-02,1.33,1.21,1.44,1.26,1.36,266.7775437468821,266.7775437468821,129.0,129.0
2020-11-03,1.4000000000000001,1.28,1.51,1.32,1.42,292.73131032180083,292.73131032180083,125.0,125.0
2020-11-04,1.46,1.34,1.57,1.3900000000000001,1.49,323.09830910169575,323.09830910169575,231.0,231.0
2020-11-05,1.52,1.4000000000000001,1.6300000000000001,1.45,1.55,357.2997655358532,357.2997655358532,180.0,180.0
2020-11-06,1.57,1.44,1.67,1.49,1.59,394.1830101197347,394.1830101197347,164.0,164.0
2020-11-07,1.6,1.48,1.7,1.54,1.6300000000000001,431.9927638575755,431.9927638575755,247.0,247.0
2020-11-08,1.59,1.47,1.69,1.53,1.62,468.4406747760738,468.4406747760738,148.0,148.0
2020-11-09,1.56,1.44,1.6500000000000001,1.49,1.58,500.9004435908625,500.9004435908625,138.0,138.0
2020-11-10,1.51,1.3900000000000001,1.59,1.46,1.54,526.7295791943291,526.7295791943291,236.0,236.0
